"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.391731280E1,-9.959357262E0,6.943237782E0,1.059539986E1
1.392731277E1,-9.312868118E0,7.007844925E0,9.956052780E0
1.393731277E1,-7.856810093E0,6.949328423E0,8.821571350E0
1.394731333E1,-6.771937370E0,6.708299637E0,7.760023594E0
1.395731333E1,-5.880649567E0,6.508248329E0,6.923764229E0
1.396731333E1,-4.906890392E0,6.496272087E0,6.571825027E0
1.397731330E1,-4.023520470E0,6.423638821E0,6.439974785E0
1.398731333E1,-3.105665445E0,6.474929333E0,6.429889202E0
1.399731337E1,-2.210197449E0,6.487845421E0,6.228367805E0
1.400731337E1,-1.616829038E0,6.277247906E0,5.951098919E0
1.401731337E1,-1.218250394E0,6.226411819E0,6.126325607E0
1.402731337E1,-9.234105349E-1,6.533880711E0,6.488311291E0
1.403731337E1,-8.994083405E-1,6.719572544E0,6.970792770E0
1.404731333E1,-7.200026512E-1,6.912573814E0,7.682193279E0
1.405731333E1,-7.736282349E-1,6.757894516E0,7.751423359E0
1.406731333E1,-1.179217339E0,6.485914707E0,8.093422890E0
1.407731333E1,-1.615844011E0,6.207921028E0,8.151523590E0
1.408731330E1,-2.249800205E0,6.106717110E0,8.280779839E0
1.409731333E1,-2.862082481E0,6.314709187E0,7.792596817E0
1.410731336E1,-4.033557892E0,6.517453671E0,7.522446156E0
1.411731336E1,-4.020000458E0,6.474656105E0,7.574294567E0
1.412731336E1,-6.903530121E0,6.882444382E0,7.424005508E0
1.413731333E1,-8.408480644E0,7.282215595E0,7.281270981E0
1.414731336E1,-9.642264366E0,7.660343647E0,7.403311253E0
1.415731336E1,-1.082595444E1,7.728198051E0,8.036181450E0
1.416731336E1,-1.115332031E1,7.974026680E0,8.234667778E0
1.417731336E1,-1.148946762E1,7.786301613E0,8.058254242E0
1.418731340E1,-1.154339981E1,7.549384117E0,7.616927147E0
1.419731340E1,-1.083430576E1,6.382759094E0,7.568961143E0
1.420731340E1,-9.273744583E0,6.665230751E0,8.439844131E0
1.421731340E1,-9.198749542E0,8.366366386E0,9.282952309E0
1.422731340E1,-8.632974625E0,9.610728264E0,7.759207726E0
1.423731336E1,-1.053693771E1,9.219337463E0,7.157652855E0
1.424731279E1,-1.082893944E1,7.814990044E0,5.397212982E0
1.425731283E1,-1.068228149E1,5.228866577E0,6.539711475E0
1.426731283E1,-1.019215584E1,2.202606678E0,1.016892719E1
1.427731283E1,-1.016513729E1,1.633892059E-1,1.469293499E1
1.428731279E1,-9.635679245E0,-8.666563034E-2,1.703631783E1
1.429731279E1,-9.058048248E0,1.207741737E0,1.758271027E1
1.430731283E1,-8.556931496E0,2.668098450E0,1.503252983E1
1.431731283E1,-8.227444649E0,3.347058296E0,1.224191666E1
1.432731283E1,-7.742191315E0,2.859046936E0,1.152122498E1
1.433731279E1,-7.063586712E0,2.211188316E0,1.253175926E1
1.434731279E1,-6.808065414E0,1.690886497E0,1.347500706E1
1.435731279E1,-6.778792381E0,1.038585186E0,1.352240181E1
1.436731282E1,-7.404353142E0,-2.143707275E-1,1.295895481E1
1.437731282E1,-7.423478603E0,-1.723918915E-1,1.290806675E1
1.438731282E1,-6.780878067E0,-1.167518139E0,1.010479164E1
1.439731279E1,-7.033371449E0,-1.260174274E0,9.800645828E0
1.440731279E1,-6.857454777E0,-1.704244614E-1,9.494510651E0
1.441731282E1,-6.834288597E0,1.485953808E0,9.222373962E0
1.442731282E1,-6.836802483E0,1.478398323E0,9.235063553E0
1.443731282E1,-6.820538521E0,5.145891190E0,6.600903034E0
1.444731279E1,-5.982621193E0,5.504910469E0,5.063435078E0
1.445731282E1,-5.458747864E0,5.739934921E0,5.632377625E0
1.446731286E1,-5.068593979E0,6.380648613E0,6.190338135E0
1.447731286E1,-4.250458717E0,6.965760231E0,7.073169231E0
1.448731282E1,-3.421741962E0,7.168199539E0,7.839665413E0
1.449731279E1,-2.549030304E0,7.358335495E0,8.159720421E0
1.450731279E1,-1.374550104E0,7.455772400E0,8.081486702E0
1.451731282E1,-1.230945587E-1,7.496912003E0,8.368986130E0
1.452731285E1,6.598908901E-1,7.545131207E0,8.059086800E0
1.453731285E1,1.171546102E0,7.580617905E0,7.503223419E0
1.454731215E1,1.083308101E0,7.327498913E0,6.882009506E0
1.455731142E1,6.735076904E-1,6.976367950E0,6.016430378E0
1.456731052E1,-1.109869480E-1,6.795930386E0,5.075428963E0
1.457730985E1,-5.856828690E-1,6.914312363E0,4.777585030E0
1.458730892E1,-1.200474262E0,7.092256546E0,5.358618259E0
1.459730888E1,-1.720242023E0,7.384019852E0,6.001918793E0
1.460730885E1,-2.376451254E0,7.276193142E0,6.247907162E0
1.461730888E1,-3.261517286E0,7.081192970E0,6.305812359E0
1.462730888E1,-4.194073200E0,6.900491714E0,6.012814522E0
1.463730888E1,-4.262742996E0,6.924897671E0,6.003906250E0
1.464730888E1,-7.255372047E0,5.864749908E0,4.724250793E0
1.465730892E1,-9.360788345E0,5.429984093E0,3.598329067E0
1.466730892E1,-1.159148407E1,4.777652740E0,2.739204884E0
1.467730892E1,-1.400300312E1,3.998862743E0,2.399496317E0
1.468730892E1,-1.555749607E1,4.320290565E0,2.895510912E0
1.469730892E1,-1.655127525E1,4.413864136E0,4.339830399E0
1.470730888E1,-1.553074551E1,4.690103531E0,3.558582306E0
1.471730885E1,-1.384227276E1,5.277736187E0,3.567557335E-1
1.472730888E1,-1.307159805E1,5.830940723E0,-7.439069748E-1
1.473730888E1,-1.250655174E1,6.076914787E0,1.725528479E0
1.474730888E1,-1.279352379E1,4.790102482E0,4.774224281E0
1.475730885E1,-1.197319031E1,2.441627026E0,7.057069778E0
1.476730885E1,-1.100168228E1,-1.010216713E0,7.514314651E0
1.477730888E1,-1.064864349E1,-3.872502327E0,7.217806339E0
1.478730888E1,-9.355117798E0,-4.868582726E0,9.589384079E0
1.479730888E1,-6.252587795E0,-2.677498817E0,1.359763336E1
1.480730858E1,-2.975856066E0,2.407264709E-1,1.464519691E1
1.481730855E1,-2.268661022E0,3.678496838E0,1.474855804E1
1.482730851E1,-3.877659082E0,5.072752953E0,1.335304832E1
1.483730855E1,-6.239351273E0,4.992064476E0,1.081848049E1
1.484730925E1,-8.020696640E0,5.056158066E0,8.150969505E0
1.485730995E1,-9.022754669E0,5.251188755E0,7.298198700E0
1.486731085E1,-9.474566460E0,5.811435699E0,8.164974213E0
1.487731155E1,-9.656323433E0,5.935588837E0,9.523172379E0
1.488731251E1,-9.229736328E0,5.936418533E0,1.061465073E1
1.489731251E1,-8.727256775E0,5.963682652E0,1.092558002E1
1.490731251E1,-8.132403374E0,6.373750687E0,1.068159962E1
1.491731248E1,-7.099655151E0,6.708387375E0,9.925630569E0
1.492731251E1,-5.829108238E0,6.609397888E0,9.103062630E0
1.493731251E1,-4.672280788E0,6.351245403E0,8.494952202E0
1.494731251E1,-3.683737278E0,5.671215534E0,8.167157173E0
1.495731248E1,-2.980409384E0,5.615390301E0,7.711643219E0
1.496731244E1,-2.363411665E0,5.782050133E0,7.559872627E0
1.497731244E1,-1.685862780E0,5.979620457E0,7.313031197E0
1.498731248E1,-1.193458319E0,5.974707127E0,7.445673943E0
1.499731251E1,-6.202239990E-1,5.854306698E0,7.396943092E0
1.500731251E1,-3.520872593E-1,5.741912365E0,7.915668488E0
1.501731251E1,-1.476924419E-1,5.981567383E0,7.951058388E0
1.502731248E1,-2.887916565E-1,6.387224197E0,8.172854424E0
1.503731251E1,-4.975843430E-1,6.741563320E0,8.457904816E0
1.504731251E1,-3.819124699E-1,7.107796192E0,8.572689056E0
1.505731251E1,-6.462523937E-1,7.158724308E0,8.552564621E0
1.506731247E1,-1.012509823E0,6.944550991E0,8.051791191E0
1.507731244E1,-1.452866077E0,6.693284988E0,8.022489548E0
1.508731247E1,-2.348291636E0,5.916895866E0,8.180444717E0
1.509731247E1,-3.132893562E0,5.470084190E0,7.998786926E0
1.510731277E1,-4.252365112E0,5.595649719E0,7.860644341E0
1.511731277E1,-5.799045563E0,6.083293438E0,8.095239639E0
1.512731277E1,-6.767950535E0,6.650341511E0,7.983862877E0
1.513731274E1,-7.920763969E0,7.039166927E0,8.567122459E0
1.514731277E1,-9.353376389E0,7.356742382E0,9.623156548E0
1.515731277E1,-9.613785744E0,7.340852261E0,9.830024719E0
1.516731277E1,-9.538347244E0,6.712401867E0,9.235389709E0
1.517731274E1,-9.160007477E0,5.668582916E0,8.410877228E0
1.518731274E1,-8.780162811E0,4.787226200E0,8.268332481E0
1.519731277E1,-8.489309311E0,5.254111767E0,8.386158943E0
1.520731277E1,-8.390260696E0,7.012687206E0,8.631797791E0
1.521731277E1,-8.711317062E0,7.281342983E0,8.017849922E0
1.522731274E1,-8.524307251E0,7.454841137E0,6.862792015E0
1.523731277E1,-9.201273918E0,6.565175056E0,7.141026497E0
1.524731280E1,-9.281404495E0,4.351054192E0,8.556350708E0
1.525731280E1,-9.218738556E0,2.496391535E0,1.209876442E1
1.526731280E1,-9.065105438E0,2.163410187E0,1.604733276E1
1.527731280E1,-9.360004425E0,2.657550335E0,1.796346092E1
1.528731277E1,-9.103204727E0,3.280651093E0,1.721159935E1
1.529731277E1,-8.303010941E0,2.831616402E0,1.458003235E1
1.530731280E1,-7.925880432E0,1.626275539E0,1.291430378E1
1.531731280E1,-6.854161739E0,1.115893841E0,1.243595505E1
1.532731280E1,-6.144586086E0,1.209586620E0,1.284370995E1
1.533731277E1,-5.736728668E0,1.278506756E0,1.372413635E1
1.534731280E1,-5.312813282E0,1.071780205E0,1.393452835E1
1.535731283E1,-4.863051414E0,5.811648369E-1,1.334909058E1
1.536731283E1,-4.887217045E0,-8.817005157E-2,1.195250702E1
1.537731283E1,-5.029979706E0,-6.301879883E-1,1.029181767E1
1.538731280E1,-5.188046932E0,-1.012579918E0,9.361186028E0
1.539731283E1,-4.787683487E0,-6.563572884E-1,9.183876038E0
1.540731283E1,-4.289417267E0,2.286009789E-1,9.165664673E0
1.541731283E1,-4.069036961E0,1.527746201E0,8.118272781E0
1.542731283E1,-3.751761913E0,2.546348095E0,6.780234337E0
1.543731283E1,-3.305538177E0,3.543484688E0,7.126688480E0
1.544731280E1,-3.660606384E0,4.160608292E0,8.540880203E0
1.545731283E1,-2.716995239E0,4.605895042E0,8.423479080E0
1.546731287E1,-2.858416080E0,5.082242966E0,8.162440300E0
1.547731287E1,-2.361702442E0,5.587333679E0,8.241600990E0
1.548731283E1,-1.672645569E0,6.173510551E0,8.742725372E0
1.549731280E1,-5.882492065E-1,6.665596485E0,8.500298500E0
1.550731283E1,-1.907110214E-2,6.855411530E0,8.155369759E0
1.551731283E1,7.417860031E-1,6.826126575E0,7.545747757E0
1.552731283E1,7.460768223E-1,6.851970196E0,7.422153473E0
1.553731280E1,6.410615444E-1,6.885279179E0,6.932174683E0
1.554731280E1,3.848490715E-1,6.688197613E0,6.504849911E0
1.555731283E1,4.182014465E-1,6.592694283E0,6.035172462E0
1.556731283E1,6.715106964E-1,6.506515026E0,6.016458511E0
1.557731283E1,7.621779442E-1,6.654398918E0,6.512591362E0
1.558731283E1,4.953761101E-1,6.572708607E0,6.987815857E0
1.559731210E1,-1.563501358E-1,6.288769245E0,6.888845444E0
1.560731136E1,-1.336743832E0,6.068420887E0,6.588340282E0
1.561731046E1,-3.214183331E0,5.863266945E0,6.310623169E0
1.562730976E1,-5.231487274E0,5.468581200E0,5.526070118E0
1.563730906E1,-7.720773697E0,4.913699627E0,5.117161751E0
1.564730833E1,-1.057755280E1,4.113960266E0,5.178623199E0
1.565730833E1,-1.302934933E1,3.204601049E0,5.688857079E0
1.566730836E1,-1.451436901E1,2.474554539E0,6.606627941E0
1.567730836E1,-1.523901939E1,2.217947483E0,8.075107574E0
1.568730836E1,-1.484596825E1,2.424214840E0,8.280103683E0
1.569730833E1,-1.385575867E1,3.359705210E0,4.702617645E0
1.570730766E1,-1.356578827E1,4.063860416E0,1.397645950E0
1.571730769E1,-1.315858269E1,5.737174511E0,4.441933632E-1
1.572730769E1,-1.093192291E1,7.316545010E0,2.268436193E0
1.573730726E1,-7.277250290E0,6.157521248E0,6.138981342E0
1.574730726E1,-4.882802963E0,3.518982172E0,7.883132458E0
1.575730722E1,-3.945199490E0,9.748821259E-1,9.317907333E0
1.576730722E1,-4.082979679E0,-1.153674126E0,1.061067867E1
1.577730726E1,-3.318240643E0,-3.844943523E0,1.325340748E1
1.578730726E1,-3.219860792E0,-5.691463470E0,1.690937424E1
1.579730726E1,-2.676350832E0,-6.846584797E0,1.882545090E1
1.580730722E1,-5.279148102E0,-6.043408871E0,1.815087128E1
1.581730696E1,-9.500126839E0,-2.552938461E-2,1.373351097E1
1.582730699E1,-9.671610832E0,4.576128960E0,9.635406494E0
1.583730699E1,-8.108033180E0,6.107603073E0,8.748008728E0
1.584730696E1,-6.011569023E0,6.592331409E0,9.477283478E0
1.585730692E1,-5.333093643E0,6.899061680E0,1.147974777E1
1.586730695E1,-5.667622566E0,6.792816162E0,1.213090897E1
1.587730695E1,-6.129384995E0,6.597857475E0,1.265065193E1
1.588730695E1,-6.332653999E0,6.562259674E0,1.367733192E1
1.589730765E1,-6.659267426E0,6.236740112E0,1.344954681E1
1.590730835E1,-6.482835293E0,5.822983742E0,1.251171494E1
1.591730925E1,-5.575607777E0,5.134724617E0,1.111583138E1
1.592730999E1,-4.821998119E0,4.607172012E0,9.386501312E0
1.593731069E1,-3.874690533E0,4.459937096E0,8.017605782E0
1.594731139E1,-2.749087334E0,4.655745029E0,7.489845276E0
1.595731135E1,-1.702689171E0,4.668818474E0,7.417471886E0
1.596731132E1,-5.710229874E-1,4.910081863E0,7.719243050E0
1.597731135E1,1.885123253E-1,5.282962799E0,7.821883678E0
1.598731135E1,6.761949062E-1,5.282912731E0,8.004858017E0
1.599731135E1,1.263527632E0,5.228936672E0,8.505037308E0
1.600731202E1,1.686081648E0,5.056999207E0,8.631362915E0
1.601731202E1,1.691226244E0,4.859759331E0,8.741035461E0
1.602731205E1,1.720103502E0,4.647547245E0,8.853757858E0
1.603731248E1,1.563759804E0,4.341043472E0,9.070064545E0
1.604731248E1,1.383915901E0,3.907813072E0,9.398382187E0
1.605731248E1,9.374270439E-1,3.290748835E0,9.682658195E0
1.606731248E1,6.060819626E-1,2.946671963E0,9.771609306E0
1.607731248E1,-5.437517166E-2,3.108494520E0,9.478986740E0
1.608731248E1,-1.421911716E0,4.085655689E0,8.691182137E0
1.609731248E1,-3.194296360E0,4.753638268E0,8.367133141E0
1.610731248E1,-4.814478874E0,5.266054153E0,8.232015610E0
1.611731275E1,-6.261838436E0,5.855717659E0,8.221328735E0
1.612731275E1,-7.639818668E0,6.765652180E0,8.827900887E0
1.613731278E1,-9.315130234E0,7.900669575E0,9.953592300E0
1.614731278E1,-1.070673561E1,8.372546196E0,1.114101601E1
1.615731278E1,-1.171980476E1,6.096789837E0,9.043237686E0
1.616731275E1,-1.143507385E1,2.734492779E0,6.124847889E0
1.617731265E1,-1.021557140E1,1.588325262E0,7.087476254E0
1.618731265E1,-8.240287781E0,3.159392834E0,9.369360924E0
1.619731265E1,-7.383301735E0,5.023413181E0,1.057740593E1
1.620731265E1,-7.351366997E0,5.517080307E0,9.039157867E0
1.621731265E1,-7.569441795E0,4.816644669E0,6.915152073E0
1.622731262E1,-7.922992706E0,3.000112534E0,5.515837669E0
1.623731265E1,-6.898356438E0,1.621258736E0,8.015428543E0
1.624731268E1,-6.874573231E0,1.558519840E0,8.039504051E0
1.625731268E1,-4.983927727E0,-1.651573658E0,1.737281418E1
1.626731268E1,-4.757040024E0,-2.626150608E0,2.027356339E1
1.627731265E1,-5.303973675E0,-1.479468346E0,2.086428070E1
1.628731268E1,-6.202445984E0,2.028395176E0,1.840123367E1
1.629731268E1,-6.568811893E0,4.378251076E0,1.550244522E1
1.630731268E1,-7.294459820E0,4.625511169E0,1.402181911E1
1.631731265E1,-7.030947685E0,3.166517735E0,1.345367622E1
1.632731261E1,-6.950227261E0,1.038255692E0,1.346717644E1
1.633731264E1,-6.615090370E0,-2.315621376E-1,1.253494835E1
1.634731264E1,-6.424689770E0,-1.298672676E0,1.150893974E1
1.635731264E1,-6.359483719E0,-1.799966335E0,1.072685146E1
1.636731261E1,-5.826405525E0,-1.667675972E0,1.038731670E1
1.637731258E1,-5.556928158E0,-8.604998589E-1,1.038889503E1
1.638731258E1,-5.559063911E0,4.450387955E-1,9.244564056E0
1.639731261E1,-5.598484516E0,1.619086981E0,8.999852180E0
1.640731261E1,-4.928915501E0,2.706416607E0,8.673706055E0
1.641731261E1,-4.291398048E0,3.276094913E0,8.629137993E0
1.642731258E1,-3.755694389E0,3.637253046E0,8.156821251E0
1.643731258E1,-2.839679241E0,3.920162201E0,7.934958458E0
1.644731184E1,-2.099561214E0,4.002008915E0,8.213057518E0
1.645734518E1,-2.152904510E0,4.023641586E0,8.234027863E0
1.646737851E1,-7.251167297E-2,4.639926434E0,9.495171547E0
1.647741194E1,1.141768456E0,4.996799469E0,1.005223465E1
1.648744531E1,2.037886143E0,5.330023289E0,1.024621582E1
1.649747867E1,2.142619133E0,5.482250690E0,1.011752892E1
1.650751201E1,1.847636461E0,5.306047916E0,9.549218178E0
1.651754534E1,1.502589703E0,5.012882710E0,8.794347763E0
1.652757867E1,1.040464878E0,4.888909817E0,7.966505051E0
1.653761200E1,7.979993820E-1,4.893909454E0,7.484257221E0
1.654764530E1,4.112830162E-1,4.747876644E0,7.863142967E0
1.655767834E1,6.196308136E-2,4.599006653E0,8.259280205E0
1.656771167E1,-2.141761780E-1,4.466426373E0,8.234647751E0
1.657774500E1,-8.428316116E-1,4.287511826E0,8.065896034E0
1.658777830E1,-1.323952675E0,4.001021385E0,7.716892242E0
1.659781167E1,-2.650815964E0,3.408736467E0,7.459317684E0
1.660784504E1,-4.538256645E0,2.934394121E0,6.765244961E0
1.661787767E1,-7.086607933E0,2.416899681E0,5.583638191E0
1.662791030E1,-1.006791210E1,1.965176582E0,4.279951096E0
1.663794267E1,-1.268219948E1,2.142036676E0,3.882420778E0
1.664797580E1,-1.429429436E1,3.085908175E0,5.338126183E0
1.665800820E1,-1.372713947E1,4.120629787E0,8.796779633E0
1.666804160E1,-1.267838097E1,4.936091423E0,8.823739052E0
1.667807493E1,-1.299342918E1,5.609324932E0,4.805703163E0
1.668810827E1,-1.355526829E1,6.866674900E0,2.138849735E0
1.669814157E1,-1.328226662E1,8.558934212E0,2.737425327E0
1.670817423E1,-1.097275448E1,9.372707367E0,5.590912819E0
1.671820757E1,-1.098884392E1,9.438282013E0,5.539129257E0
1.672824090E1,-5.147977829E0,3.788872242E0,8.817628860E0
1.673827420E1,-4.166851997E0,1.972270012E-1,1.027878189E1
1.674830827E1,-3.113708258E0,-3.125196457E0,1.280694485E1
1.675830830E1,-3.340487003E0,-5.437868118E0,1.663663483E1
1.676830830E1,-1.763143539E0,-7.301735401E0,1.973898888E1
1.677830830E1,-1.030585289E0,-6.828658581E0,1.862850952E1
1.678830826E1,-5.126142025E0,-4.040329456E0,1.425446701E1
1.679830826E1,-9.839188576E0,1.159915924E0,1.157489586E1
1.680830830E1,-1.101910210E1,3.876056433E0,8.481170654E0
1.681830830E1,-9.404132843E0,4.464461327E0,8.137292862E0
1.682830830E1,-7.247950077E0,5.226150513E0,1.068103409E1
1.683830826E1,-5.793258190E0,6.241527081E0,1.318494797E1
1.684830826E1,-4.997094154E0,7.133320808E0,1.420430565E1
1.685830856E1,-5.203415871E0,7.225086212E0,1.398983955E1
1.686830860E1,-6.034272194E0,6.908892632E0,1.362796211E1
1.687830860E1,-6.745506287E0,6.599690914E0,1.312516117E1
1.688830860E1,-6.895076752E0,5.841939449E0,1.230486870E1
1.689830856E1,-6.042660236E0,5.117221832E0,1.085916519E1
1.690830856E1,-4.743087292E0,4.711896420E0,8.911832809E0
1.691830930E1,-3.669925690E0,4.456136703E0,7.513343811E0
1.692831000E1,-2.826148033E0,4.364683628E0,7.354809761E0
1.693831093E1,-1.393397331E0,4.644756317E0,7.400180817E0
1.694831113E1,-5.008811951E-1,4.669234753E0,7.500413418E0
1.695831209E1,-4.739980698E-1,4.642304420E0,7.507909298E0
1.696831203E1,9.500725269E-1,5.088246822E0,7.905797958E0
1.697831203E1,1.232529640E0,5.133607388E0,8.044978142E0
1.698831203E1,1.554042816E0,5.169177055E0,8.465390205E0
1.699831203E1,1.680976868E0,5.069862366E0,8.823094368E0
1.700831273E1,1.527724028E0,4.571828842E0,9.261440277E0
1.701831273E1,1.287734985E0,4.291250706E0,9.139171600E0
1.702831273E1,8.624389172E-1,4.032687187E0,8.964629173E0
1.703831273E1,3.034844398E-1,3.937649250E0,8.919016838E0
1.704831273E1,-3.363318443E-1,4.168297768E0,8.964378357E0
1.705831269E1,-1.062474251E0,4.460033417E0,8.674380302E0
1.706831273E1,-2.208142757E0,5.029695988E0,8.699028969E0
1.707831273E1,-3.383354187E0,5.942566872E0,8.785120964E0
1.708831273E1,-4.627002716E0,7.115655422E0,8.841695786E0
1.709831269E1,-5.854847431E0,8.216659546E0,9.118291855E0
1.710831266E1,-7.218787670E0,8.653759003E0,9.258669853E0
1.711831269E1,-8.420985222E0,8.219612122E0,9.156011581E0
1.712831269E1,-8.696939468E0,7.201521873E0,8.914108276E0
1.713831269E1,-8.864509583E0,5.628293991E0,9.066841125E0
1.714831269E1,-8.516050339E0,3.155210495E0,9.100786209E0
1.715831269E1,-7.890577793E0,1.320604563E0,9.060331345E0
1.716831266E1,-8.055562973E0,7.994599342E-1,9.643774986E0
1.717831269E1,-7.949441433E0,2.661560059E0,8.988124847E0
1.718831269E1,-8.346562386E0,3.557109356E0,7.969131947E0
1.719831269E1,-8.573745728E0,3.679881096E0,6.962158680E0
1.720831266E1,-8.406614304E0,3.321891546E0,6.268829346E0
1.721831266E1,-6.333191872E0,3.516499519E0,9.726879120E0
1.722831269E1,-5.386749744E0,2.600059032E0,1.453242683E1
1.723831269E1,-4.596117496E0,2.064965248E0,1.701061821E1
1.724831269E1,-3.921435356E0,2.933365345E0,1.862364960E1
1.725831266E1,-3.698774815E0,5.495393276E0,1.955381775E1
1.726831269E1,-3.107432365E0,7.656808853E0,1.867314720E1
1.727831272E1,-3.903984070E0,8.365529060E0,1.620575333E1
1.728831272E1,-6.188644409E0,7.943684578E0,1.471440697E1
1.729831272E1,-8.441213608E0,6.440716267E0,1.355322456E1
1.730831269E1,-8.921672821E0,4.132737637E0,1.300502682E1
1.731831269E1,-9.342679977E0,1.843542337E0,1.358406448E1
1.732831272E1,-9.691186905E0,-1.538028717E-1,1.307264519E1
1.733831275E1,-9.066003799E0,-1.880929947E0,1.137105846E1
1.734831275E1,-7.107541084E0,-1.746853352E0,1.019914436E1
1.735831275E1,-5.659989357E0,-1.384661198E0,1.008053303E1
1.736831272E1,-4.195292950E0,-5.181670189E-1,1.010824776E1
1.737831275E1,-3.425811291E0,2.695484161E-1,9.031365395E0
1.738831278E1,-3.416226387E0,1.399221420E0,7.986435413E0
1.739831278E1,-3.677996159E0,2.732372761E0,7.502547741E0
1.740831278E1,-3.747536182E0,4.201317787E0,7.512537479E0
1.741831275E1,-3.660848618E0,5.608052731E0,7.928541660E0
1.742831278E1,-3.181649685E0,6.673440456E0,8.493309021E0
1.743831278E1,-2.616795063E0,7.407152653E0,9.402650833E0
1.744831278E1,-2.226742744E0,8.369515419E0,9.868257523E0
1.745831278E1,-1.539395809E0,8.782860756E0,1.001668453E1
1.746831278E1,-1.106419563E0,8.862210274E0,1.006362152E1
1.747831275E1,-6.543078423E-1,8.409326553E0,9.897420883E0
1.748831278E1,-1.700468063E-1,7.245067596E0,9.452953339E0
1.749831282E1,5.397133827E-1,6.288464546E0,8.872895241E0
1.750831282E1,9.223151207E-1,5.085467815E0,7.725030899E0
1.751831278E1,1.306233883E0,4.424622536E0,6.346969128E0
1.752831275E1,1.187705994E0,3.677067041E0,5.770734787E0
1.753831278E1,1.018609047E0,3.361969948E0,5.604989529E0
1.754831278E1,4.152507782E-1,3.413198471E0,6.257157326E0
1.755831208E1,-2.744643688E-1,3.572233200E0,6.925400734E0
1.756831205E1,-7.230873108E-1,3.806645632E0,6.763810158E0
1.757831205E1,-1.418716669E0,4.620116234E0,6.650785446E0
1.758831208E1,-2.621975183E0,5.374284744E0,6.393673897E0
1.759831208E1,-4.103420258E0,5.686041355E0,5.892377853E0
1.760831208E1,-5.657820702E0,5.686828136E0,5.518681526E0
1.761831138E1,-8.051956177E0,5.522468567E0,4.666355133E0
